1164976515546 1 0 17,9 3 52,34 23,2 2 1
1164978100781 11 25 24,92 3 43,76 25,93 232 308
1164978108296 2 26 26,16 3 43,52 25,93 50 78
1164978109281 15 25 23,27 3 45,08 25,27 38 51
1164978110921 12 25 27,09 3 43,39 25,97 242 291
1164978112562 3 26 22,03 3 47,09 25,58 50 72
1164978114390 16 25 26,26 3 42,76 25,66 35 61
1164978116343 13 25 25,85 3 43,29 25,93 298 598
1164978118109 17 25 23,68 3 45,12 25,35 18 58
1164978124718 4 26 28,32 3 46,9 25,93 60 91
1164978127578 5 26 28,63 3 41,81 26,48 168 292
1164978130000 6 26 20,38 3 48,6 25,16 23 38
1164978133750 7 26 19,97 3 48,91 25,06 29 45
1164978136562 1 27 18,83 3 47,96 24,46 1 2
1164978142000 8 26 22,96 3 45,16 25,46 24 45
1164978149750 19 25 24,09 3 42,02 26 117 117
1164978150265 9 26 24,2 3 47,33 25,14 30 47
1164978156062 10 26 23,47 3 47,37 25,72 101 151
1164978158593 20 25 25,33 3 45,03 26,02 41 70
1164978160781 11 26 24,92 3 43,39 25,92 204 146
1164978165500 14 26 21,21 3 46,66 25,27 25 40
1164978168312 2 27 26,16 3 43,59 25,93 94 120
1164978169312 15 26 22,96 3 44,98 25,29 25 39
1164978170937 12 26 26,98 3 43,3 26 192 162
1164978174406 16 26 26,16 3 42,96 25,66 36 51
1164978176359 13 26 25,85 3 43,32 25,94 371 446
1164978178109 17 26 23,37 3 45,05 25,34 44 77
1164978184718 4 27 28,22 3 46,9 25,93 95 123
1164978187593 5 27 28,32 3 41,81 26,54 335 418
1164978189984 6 27 20,48 3 48,63 25,15 25 46
1164978193750 7 27 19,66 3 48,91 25,04 29 38
1164978196562 1 28 18,73 3 47,99 24,46 1 2
1164978202000 8 27 23,27 3 45,26 25,45 33 52
1164978205078 18 26 23,68 3 42,17 26,15 125 103
1164978209750 19 26 23,78 3 41,93 26,04 63 91
1164978210281 9 27 24,2 3 47,33 25,14 25 42
1164978216078 10 27 23,68 3 47,3 25,76 165 186
1164978218593 20 26 25,02 3 44,9 26,02 63 87
1164978220781 11 27 24,92 3 43,16 25,93 160 246
1164978225468 14 27 21,31 3 46,1 25,28 26 50
1164978228296 2 28 26,16 3 43,56 25,93 96 88
1164978229296 15 27 23,27 3 45,08 25,34 27 48
1164978230937 12 27 27,09 3 42,94 26,05 141 192
1164978232562 3 28 22,03 3 47,06 25,6 75 83
1164978234406 16 27 26,26 3 42,86 25,69 25 45
1164978236359 13 27 25,74 3 43,09 25,96 278 222
1164978238109 17 27 23,68 3 45,09 25,37 45 68
1164978244734 4 28 28,32 3 46,87 25,93 98 122
1164978247593 5 28 28,63 3 41,75 26,54 334 419
1164978250000 6 28 20,48 3 48,6 25,17 23 45
1164978253781 7 28 19,66 3 48,88 25,07 31 42
1164978256562 1 29 18,73 3 48,03 24,47 1 1
1164978262000 8 28 22,86 3 45,19 25,44 29 50
1164978269750 19 27 24,09 3 41,96 26,06 110 99
1164978270281 9 28 24,2 3 47,26 25,14 26 41
1164978276078 10 28 23,37 3 47,37 25,75 80 127
1164978278593 20 27 25,33 3 45,03 26,03 52 60
1164978280781 11 28 24,92 3 43,49 25,93 265 275
1164978285468 14 28 21,31 3 46,27 25,32 36 54
1164978288328 2 29 26,16 3 43,56 25,93 44 73
1164978289296 15 28 23,27 3 45,28 25,34 36 56
1164978292562 3 29 21,82 3 47,02 25,6 66 71
1164978294421 16 28 26,57 3 42,79 25,67 25 45
1164978296375 13 28 25,85 3 43,26 25,94 114 50
1164978298109 17 28 23,37 3 45,02 25,37 36 52
1164978304734 4 29 28,32 3 46,83 25,93 99 110
1164978307578 5 29 28,32 3 41,75 26,56 327 344
1164978310000 6 29 20,48 3 48,54 25,18 26 47
1164978313765 7 29 19,97 3 48,85 25,08 31 39
1164978316562 1 30 18,83 3 48,03 24,48 2 1
1164978322015 8 29 22,86 3 44,84 25,48 28 49
1164978325078 18 28 23,68 3 42,55 26,16 133 162
1164978329765 19 28 23,78 3 42,03 26,03 118 120
1164978330281 9 29 24,2 3 47,26 25,16 35 53
1164978336078 10 29 23,78 3 47,3 25,72 91 103
1164978338593 20 28 25,43 3 44,9 26,07 58 69
1164978340796 11 29 25,02 3 43,62 25,93 267 299
1164978345484 14 29 21,21 3 46,07 25,31 34 54
1164978348312 2 30 25,85 3 43,49 25,93 46 67
1164978349312 15 29 23,27 3 44,95 25,36 31 53
1164978350953 12 29 26,98 3 43,07 26,01 160 259
1164978352562 3 30 21,72 3 47,02 25,6 75 82
1164978354421 16 29 26,26 3 42,86 25,67 26 43
1164978356375 13 29 25,85 3 43,19 25,95 281 227
1164978358109 17 29 23,68 3 44,99 25,38 44 64
1164978364734 4 30 28,32 3 46,8 25,93 88 121
1164978367593 5 30 28,63 3 41,75 26,55 327 344
1164978370000 6 30 20,38 3 48,54 25,18 20 41
1164978373765 7 30 19,97 3 48,82 25,08 30 44
1164978376578 1 31 18,83 3 48,06 24,49 1 1
1164978382015 8 30 22,96 3 45,03 25,44 24 45
1164978385093 18 29 23,68 3 42,24 26,16 121 157
1164978389765 19 29 23,78 3 41,96 26,05 119 124
1164978390281 9 30 24,2 3 47,13 25,14 35 54
1164978396093 10 30 23,37 3 47,24 25,76 117 84
1164978398609 20 29 25,33 3 45,2 26,09 66 73
1164978400796 11 30 24,92 3 43,52 25,93 255 311
1164978405468 14 30 21,21 3 46,46 25,32 36 51
1164978408328 2 31 26,26 3 43,42 25,93 43 69
1164978409296 15 30 23,27 3 45,02 25,34 30 52
1164978410937 12 30 26,98 3 43,1 26,05 163 264
1164978412578 3 31 22,03 3 46,96 25,65 73 75
1164978414500 16 30 26,26 3 42,73 25,68 26 43
1164978416375 13 30 25,74 3 43,3 25,98 227 110
1164978418125 17 30 23,47 3 44,89 25,39 36 53
1164978424750 4 31 28,32 3 46,83 25,93 96 101
1164978427593 5 31 28,63 3 41,69 26,62 333 358
1164978433765 7 31 19,97 3 48,78 25,08 31 40
1164978436578 1 32 18,73 3 48,06 24,5 2 1
1164978442015 8 31 22,96 3 45,1 25,46 33 50
1164978445093 18 30 23,78 3 42,28 26,2 129 112
1164978449781 19 30 23,78 3 42,1 26,07 75 99
1164978450296 9 31 24,09 3 47,26 25,16 22 48
1164978456078 10 31 23,68 3 47,24 25,78 165 187
1164978458609 20 30 25,33 3 44,84 26,09 54 81
1164978460812 11 31 24,61 3 43,46 25,93 144 226
1164978465468 14 31 21,31 3 46,73 25,34 23 44
1164978468328 2 32 26,16 3 43,42 25,93 94 84
1164978469312 15 31 22,96 3 45,21 25,32 26 38
1164978470953 12 31 26,98 3 43,27 26,04 131 178
1164978472578 3 32 22,03 3 46,96 25,62 59 81
1164978474421 16 31 26,26 3 42,63 25,69 36 49
1164978476375 13 31 25,85 3 43,23 25,98 375 605
1164978478125 17 31 23,37 3 44,8 25,42 44 75
1164978484750 4 32 28,63 3 46,8 25,93 88 121
1164978487593 5 32 28,32 3 41,68 26,53 340 397
1164978490015 6 32 20,48 3 48,54 25,2 23 43
1164978493765 7 32 19,97 3 48,78 25,08 31 38
1164978496578 1 33 18,83 3 48,06 24,5 1 1
1164978502015 8 32 23,27 3 45,1 25,48 32 45
1164978505093 18 31 23,37 3 42,45 26,19 74 114
1164978509781 19 31 23,99 3 41,96 26,05 115 131
1164978510296 9 32 24,09 3 47,23 25,16 34 51
1164978516093 10 32 23,68 3 47,21 25,75 82 129
1164978518625 20 31 25,43 3 44,91 26,09 47 57
1164978520796 11 32 24,92 3 43,42 25,93 196 135
1164978525484 14 32 21,21 3 46,99 25,34 23 43
1164978528328 2 33 26,26 3 43,39 25,94 54 63
1164978529312 15 32 23,27 3 44,85 25,34 25 46
1164978530953 12 32 26,98 3 43,31 26,09 156 250
1164978532578 3 33 22,03 3 46,96 25,63 75 80
1164978534421 16 32 26,26 3 42,66 25,69 24 51
1164978536390 13 32 25,85 3 43,23 25,96 36 248
1164978538125 17 32 23,37 3 44,83 25,4 24 60
1164978544750 4 33 28,32 3 46,8 25,93 89 121
1164978547609 5 33 28,32 3 41,68 26,54 337 412
1164978550015 6 33 20,48 3 48,54 25,18 19 39
1164978553765 7 33 19,97 3 48,78 25,08 31 41
1164978556578 1 34 18,73 3 48,1 24,51 2 1
1164978562031 8 33 22,96 3 45,07 25,48 30 39
1164978565093 18 32 23,68 3 42,52 26,24 119 155
1164978569781 19 32 24,09 3 42,03 26,05 118 122
1164978570296 9 33 24,2 3 47,17 25,17 33 50
1164978576093 10 33 23,68 3 47,24 25,77 86 133
1164978578625 20 32 25,43 3 44,84 26,09 51 57
1164978580812 11 33 24,92 3 43,49 25,93 220 176
1164978585484 14 33 21,31 3 47,35 25,3 28 35
1164978588328 2 34 26,16 3 43,36 25,93 99 94
1164978589312 15 33 23,27 3 45,28 25,32 35 42
1164978592578 3 34 22,03 3 46,93 25,65 48 70
1164978594484 16 33 26,26 3 42,6 25,7 35 46
1164978596390 13 33 25,85 3 43,16 25,99 386 578
1164978598140 17 33 23,68 3 44,76 25,41 42 61
1164978604750 4 34 28,63 3 46,8 25,93 98 105
1164978607609 5 34 28,63 3 41,68 26,56 210 182
1164978610015 6 34 20,48 3 48,54 25,19 28 45
1164978613781 7 34 19,97 3 48,78 25,08 24 34
1164978616578 1 35 18,83 3 48,1 24,52 1 1
1164978622031 8 34 23,27 3 45,1 25,49 23 40
1164978625093 18 33 23,37 3 42,32 26,23 96 137
1164978629781 19 33 23,78 3 41,96 26,04 117 117
1164978630296 9 34 24,2 3 47,23 25,16 32 48
1164978636093 10 34 23,68 3 47,24 25,77 87 134
1164978638625 20 33 25,43 3 44,97 26,1 46 59
1164978640812 11 34 24,92 3 43,03 25,96 222 181
1164978645484 14 34 21,41 3 47,05 25,26 24 37
1164978648343 2 35 26,26 3 43,42 25,93 101 97
1164978649328 15 34 23,27 3 45,05 25,32 38 48
1164978652578 3 35 21,72 3 46,93 25,66 47 59
1164978654484 16 34 26,26 3 42,6 25,7 37 53
1164978656390 13 34 25,74 3 43,09 25,97 323 609
1164978658140 17 34 23,68 3 44,76 25,4 45 72
1164978664750 4 35 28,63 3 46,77 25,93 96 120
1164978667625 5 35 28,63 3 41,68 26,57 324 335
1164978670031 6 35 20,48 3 48,54 25,2 23 42
1164978673781 7 35 20,07 3 48,81 25,06 30 36
1164978676593 1 36 18,73 3 48,13 24,53 1 1
1164978682031 8 35 22,86 3 45,13 25,45 28 38
1164978685109 18 34 23,68 3 41,98 26,22 86 127
1164978689781 19 34 24,09 3 41,93 26,06 115 111
1164978690312 9 35 24,09 3 47,23 25,16 28 44
1164978696109 10 35 23,68 3 47,21 25,77 130 175
1164978698625 20 34 25,43 3 45 26,08 43 69
1164978700828 11 35 24,92 3 43,26 25,93 136 215
1164978705500 14 35 21,21 3 46,1 25,28 30 51
1164978708343 2 36 26,26 3 43,42 25,93 83 113
1164978709328 15 35 23,27 3 44,79 25,33 31 52
1164978710968 12 35 26,98 3 43,11 26,09 234 295
1164978712593 3 36 22,03 3 46,87 25,66 71 74
1164978714500 16 35 26,26 3 42,46 25,71 35 57
1164978716390 13 35 25,74 3 42,99 25,98 171 454
1164978718140 17 35 23,68 3 44,89 25,38 43 74
1164978724765 4 36 28,32 3 46,74 25,93 101 116
1164978727625 5 36 28,63 3 41,62 26,6 208 182
1164978730031 6 36 20,48 3 48,47 25,19 26 44
1164978733781 7 36 19,97 3 48,78 25,08 24 33
1164978736593 1 37 18,83 3 48,13 24,53 1 1
1164978742031 8 36 22,96 3 45,1 25,45 24 43
1164978745109 18 35 23,68 3 42,05 26,27 131 116
1164978749796 19 35 24,09 3 41,76 26,06 69 92
1164978750312 9 36 24,2 3 47,26 25,16 27 51
1164978756109 10 36 23,68 3 47,31 25,77 167 169
1164978758625 20 35 25,43 3 45,07 26,09 62 83
1164978760828 11 36 25,02 3 43,46 25,93 239 309
1164978765500 14 36 21,31 3 47,51 25,29 32 40
1164978768359 2 37 26,16 3 43,39 25,93 105 105
1164978769328 15 36 23,37 3 44,88 25,32 39 53
1164978770968 12 36 27,09 3 42,84 26,1 223 215
1164978772593 3 37 21,72 3 46,96 25,65 56 54
1164978774500 16 36 26,26 3 42,63 25,71 34 44
1164978776390 13 36 26,16 3 43,2 25,99 389 550
1164978778140 17 36 23,37 3 44,92 25,38 23 34
1164978784781 4 37 28,63 3 46,74 25,93 86 117
1164978787625 5 37 28,63 3 41,61 26,57 318 319
1164978790031 6 37 20,48 3 48,54 25,21 21 40
1164978793796 7 37 19,97 3 48,78 25,08 24 34
1164978796609 1 38 18,83 3 48,17 24,55 1 1
1164978802046 8 37 22,96 3 45,13 25,46 29 48
1164978809812 19 36 24,09 3 41,8 26,08 115 128
1164978810312 9 37 24,2 3 47,23 25,17 33 48
1164978816109 10 37 23,68 3 47,18 25,8 125 172
1164978818640 20 36 25,33 3 44,77 26,07 43 69
1164978820828 11 37 24,92 3 43,22 25,94 166 251
1164978825500 14 37 21,21 3 46,82 25,28 35 48
1164978828343 2 38 26,16 3 43,29 25,94 103 102
1164978829328 15 37 23,06 3 45,18 25,33 38 53
1164978832593 3 38 22,03 3 46,9 25,64 59 58
1164978834468 16 37 26,26 3 42,69 25,69 33 42
1164978836390 13 37 25,85 3 43,03 26 390 523
1164978838156 17 37 23,37 3 44,99 25,4 16 53
1164978844765 4 38 28,32 3 46,77 25,93 100 116
1164978847640 5 38 28,32 3 41,62 26,58 173 205
1164978850031 6 38 20,48 3 48,48 25,21 29 43
1164978853796 7 38 19,97 3 48,78 25,08 27 40
1164978856609 1 39 18,73 3 48,13 24,54 1 1
1164978862046 8 38 22,96 3 44,9 25,47 23 38
1164978865125 18 37 23,68 3 42,62 26,26 139 130
1164978869796 19 37 24,09 3 41,9 26,06 118 126
1164978870312 9 38 24,09 3 47,17 25,16 30 46
1164978876109 10 38 23,37 3 47,18 25,81 157 187
1164978878640 20 37 25,33 3 44,64 26,08 67 72
1164978880828 11 38 24,92 3 43,39 25,96 265 299
1164978885515 14 38 21,31 3 46,1 25,3 24 35
1164978888359 2 39 26,16 3 43,36 25,93 53 80
1164978889328 15 38 22,96 3 44,79 25,36 25 36
1164978892593 3 39 22,03 3 46,9 25,64 58 79
1164978894468 16 38 26,26 3 42,66 25,68 26 51
1164978896406 13 38 25,85 3 43,07 26,01 34 246
1164978898156 17 38 23,68 3 45,02 25,39 45 69
1164978904781 4 39 28,32 3 46,74 25,93 55 81
1164978907625 5 39 28,74 3 41,62 26,6 299 423
1164978910234 6 39 20,79 3 48,54 25,18 20 33
1164978913796 7 39 19,97 3 48,78 25,08 25 34
1164978916609 1 40 18,83 3 48,04 24,55 2 1
1164978922046 8 39 22,96 3 45,03 25,46 32 45
1164978925125 18 38 23,68 3 42,29 26,24 96 135
1164978929812 19 38 24,09 3 42,2 26,06 70 91
1164978930328 9 39 24,09 3 47,2 25,15 26 49
1164978936109 10 39 23,68 3 47,18 25,8 119 83
1164978938656 20 38 25,33 3 45,14 26,1 42 60
1164978940843 11 39 24,92 3 43,33 25,97 156 151
1164978945515 14 39 21,31 3 47,21 25,29 30 49
1164978948359 2 40 26,26 3 43,29 25,96 102 116
1164978949343 15 39 23,27 3 45,15 25,35 29 49
1164978950984 12 39 27,39 3 43,01 26,11 241 285
1164978952593 3 40 22,03 3 46,9 25,63 72 86
1164978954484 16 39 26,26 3 42,73 25,72 37 54
1164978956406 13 39 25,74 3 43,07 26,01 284 583
1164978958156 17 39 23,68 3 44,96 25,42 29 35
1164978964781 4 40 28,32 3 46,74 25,93 86 117
1164978967640 5 40 28,63 3 41,61 26,55 273 230
1164978970046 6 40 20,48 3 48,5 25,18 25 42
1164978973812 7 40 19,97 3 48,72 25,1 20 35
1164978982046 8 40 22,96 3 44,97 25,49 25 37
1164978985140 18 39 23,68 3 42,53 26,28 134 160
1164978989812 19 39 23,78 3 41,96 26,06 86 116
1164978990328 9 40 24,09 3 47,23 25,14 32 52
1164978996125 10 40 23,68 3 47,11 25,8 80 124
1164979000843 11 40 25,02 3 43,36 25,95 156 239
1164979005515 14 40 21,31 3 47,64 25,32 34 47
1164979008359 2 41 26,16 3 43,29 25,94 64 59
1164979009343 15 40 23,27 3 45,25 25,32 38 50
1164979010984 12 40 27,09 3 43,31 26,13 119 177
1164979012609 3 41 22,03 3 46,9 25,65 42 62
1164979014468 16 40 26,26 3 42,7 25,71 24 40
1164979016406 13 40 25,85 3 43,06 25,99 186 48
1164979018171 17 40 23,68 3 44,92 25,39 44 65
1164979024796 4 41 28,43 3 46,74 25,93 63 90
1164979027640 5 41 28,63 3 41,55 26,63 339 376
1164979030046 6 41 20,48 3 48,51 25,19 20 33
1164979033796 7 41 19,97 3 48,78 25,09 30 34
1164979036609 1 42 18,83 3 48,2 24,55 1 1
1164979042062 8 41 22,96 3 45,04 25,49 30 46
1164979045125 18 40 23,78 3 42,32 26,25 94 76
1164979049812 19 40 24,09 3 42,03 26,09 116 115
1164979050328 9 41 24,2 3 47,23 25,16 26 36
1164979056125 10 41 23,68 3 47,18 25,78 159 187
1164979058656 20 40 25,33 3 45,21 26,11 63 81
1164979060843 11 41 25,02 3 43,39 25,96 230 305
1164979065515 14 41 21,31 3 46,86 25,31 34 44
1164979068375 2 42 26,26 3 43,29 25,96 58 60
1164979069343 15 41 23,27 3 44,85 25,35 39 51
1164979070984 12 41 26,98 3 43,11 26,15 144 172
1164979072609 3 42 22,03 3 46,9 25,65 61 61
1164979074500 16 41 26,26 3 42,6 25,71 24 39
1164979076421 13 41 25,85 3 43,09 25,97 362 418
1164979078171 17 41 23,37 3 44,99 25,42 35 68
1164979084781 4 42 28,32 3 46,74 25,94 92 90
1164979087640 5 42 28,63 3 41,62 26,61 168 286
1164979090046 6 42 20,79 3 48,47 25,19 28 40
1164979093812 7 42 19,97 3 48,72 25,1 23 36
1164979096625 1 43 18,94 3 48,2 24,57 1 1
1164979102062 8 42 22,96 3 45,04 25,5 29 35
1164979105140 18 41 23,68 3 42,39 26,25 110 147
1164979109812 19 41 23,78 3 41,9 26,08 69 88
1164979110343 9 42 24,09 3 47,23 25,16 26 47
1164979116125 10 42 23,78 3 47,14 25,77 118 81
1164979118656 20 41 25,33 3 45,21 26,13 64 67
1164979120843 11 42 24,92 3 43,36 25,95 200 137
1164979125515 14 42 21,21 3 47,05 25,32 24 42
1164979128375 2 43 26,26 3 43,3 25,98 102 114
1164979129343 15 42 23,27 3 45,08 25,33 23 39
1164979131000 12 42 27,39 3 42,98 26,11 226 293
1164979132609 3 43 22,03 3 46,83 25,66 58 78
1164979134484 16 42 26,26 3 42,76 25,72 35 55
1164979136421 13 42 25,85 3 43,03 26 23 325
1164979138171 17 42 23,68 3 44,96 25,41 32 39
1164979144796 4 43 28,32 3 46,7 25,94 62 88
1164979147640 5 43 28,32 3 41,62 26,63 310 422
1164979150062 6 43 20,79 3 48,44 25,2 23 33
1164979153812 7 43 19,66 3 48,72 25,11 30 40
1164979156625 1 44 18,83 3 48,2 24,57 1 1
1164979162062 8 43 23,27 3 45,03 25,48 24 41
1164979165140 18 42 23,68 3 42,39 26,28 118 90
1164979169828 19 42 24,2 3 42,07 26,08 117 118
1164979170343 9 43 24,2 3 47,23 25,16 25 35
1164979176140 10 43 23,68 3 47,12 25,82 145 183
1164979178656 20 42 25,33 3 45,08 26,12 51 74
1164979180843 11 43 25,02 3 43,4 25,98 255 309
1164979185531 14 43 21,31 3 47,48 25,3 25 34
1164979188375 2 44 26,16 3 43,33 25,95 67 98
1164979189359 15 43 23,27 3 45,42 25,36 35 42
1164979191000 12 43 27,09 3 43,18 26,1 147 204
1164979192625 3 44 22,03 3 46,87 25,66 53 51
1164979194484 16 43 26,57 3 42,66 25,72 25 49
1164979196421 13 43 25,85 3 43,06 25,97 172 38
1164979198171 17 43 23,68 3 45 25,44 41 56
1164979204812 4 44 28,53 3 46,7 25,93 75 106
1164979207656 5 44 28,74 3 41,59 26,62 307 295
1164979210062 6 44 20,48 3 48,48 25,21 20 37
1164979213812 7 44 19,97 3 48,76 25,13 22 29
1164979216625 1 45 18,83 3 48,23 24,57 2 1
1164979222078 8 44 22,96 3 45,04 25,51 24 35
1164979225140 18 43 23,68 3 42,09 26,26 141 157
1164979229828 19 43 23,78 3 41,83 26,06 97 124
1164979230343 9 44 24,09 3 47,26 25,16 32 45
1164979236140 10 44 23,37 3 47,24 25,76 125 170
1164979238671 20 43 25,43 3 45,08 26,14 42 66
1164979240859 11 44 24,92 3 43,36 25,96 159 242
1164979245531 14 44 21,21 3 47,15 25,28 32 38
1164979248375 2 45 26,16 3 43,29 25,93 49 74
1164979249359 15 44 23,06 3 45,38 25,33 38 51
1164979251015 12 44 27,09 3 43,34 26,07 125 177
1164979252625 3 45 22,03 3 46,83 25,65 58 55
1164979254484 16 44 26,26 3 42,56 25,72 24 44
1164979256421 13 44 25,95 3 43,03 26,02 225 102
1164979258187 17 44 23,68 3 44,73 25,42 39 52
1164979264812 4 45 28,32 3 46,74 25,93 72 103
1164979267671 5 45 28,63 3 41,62 26,61 336 364
1164979270062 6 45 20,48 3 48,47 25,2 20 32
1164979273828 7 45 19,97 3 48,72 25,13 30 38
1164979276625 1 46 18,83 3 48,2 24,56 1 1
1164979282062 8 45 22,96 3 45,1 25,49 27 44
1164979285156 18 44 23,68 3 42,25 26,26 95 75
1164979289828 19 44 24,09 3 41,83 26,08 111 100
1164979290359 9 45 24,09 3 47,1 25,16 20 36
1164979296140 10 45 23,68 3 47,14 25,79 167 169
1164979298671 20 44 25,33 3 44,94 26,11 58 78
1164979300859 11 45 24,92 3 43,43 25,96 267 278
1164979305531 14 45 21,31 3 47,9 25,26 24 33
1164979308390 2 46 26,16 3 43,29 25,97 92 116
1164979309359 15 45 22,96 3 45,35 25,32 34 38
1164979311015 12 45 26,98 3 43,44 26,11 161 257
1164979312625 3 46 22,03 3 46,9 25,65 53 51
1164979314515 16 45 26,26 3 42,8 25,7 30 51
1164979316437 13 45 25,85 3 43,1 25,99 125 36
1164979318187 17 45 23,47 3 44,89 25,4 34 45
1164979324812 4 46 28,43 3 46,74 25,95 68 96
1164979327656 5 46 28,63 3 41,62 26,6 335 402
1164979330078 6 46 20,48 3 48,48 25,22 22 32
1164979333828 7 46 19,97 3 48,72 25,11 29 40
1164979336640 1 47 18,83 3 48,23 24,57 1 1
1164979342078 8 46 22,96 3 45,03 25,48 22 35
1164979345156 18 45 23,68 3 42,12 26,28 136 124
1164979349843 19 45 24,09 3 41,9 26,09 98 124
1164979350359 9 46 24,09 3 47,23 25,16 32 44
1164979356140 10 46 23,68 3 47,08 25,79 87 99
1164979358671 20 45 25,43 3 44,91 26,13 54 61
1164979360875 11 46 24,92 3 43,36 25,98 218 170
1164979365546 14 46 21,21 3 46,89 25,27 21 38
1164979368390 2 47 26,26 3 43,23 26,02 84 112
1164979369375 15 46 23,06 3 45,25 25,35 37 47
1164979371015 12 46 27,09 3 43,11 26,12 142 191
1164979372625 3 47 22,03 3 46,86 25,64 69 70
1164979374500 16 46 26,26 3 42,73 25,72 24 38
1164979376437 13 46 26,16 3 43,03 26,04 366 431
1164979378187 17 46 23,68 3 44,89 25,41 43 68
1164979384812 4 47 28,63 3 46,74 25,93 59 85
1164979387671 5 47 28,63 3 41,62 26,61 199 330
1164979390078 6 47 20,48 3 48,51 25,21 28 41
1164979393828 7 47 19,66 3 48,78 25,09 22 28
1164979396640 1 48 18,83 3 48,27 24,57 1 1
1164979402078 8 47 22,96 3 45,03 25,48 31 44
1164979405156 18 46 23,37 3 42,26 26,29 75 86
1164979409843 19 46 24,09 3 41,69 26,07 116 117
1164979410359 9 47 24,09 3 47,23 25,18 24 31
1164979416156 10 47 23,68 3 47,12 25,82 91 136
1164979418687 20 46 25,43 3 44,98 26,12 41 57
1164979420859 11 47 25,02 3 43,23 26 125 201
1164979425531 14 47 21,31 3 47,64 25,28 23 40
1164979428390 2 48 26,26 3 43,26 25,96 104 103
1164979429375 15 47 23,27 3 45,31 25,32 31 32
1164979431015 12 47 27,09 3 43,12 26,16 157 250
1164979432625 3 48 21,72 3 46,93 25,64 59 56
1164979434515 16 47 26,16 3 42,46 25,7 29 50
1164979436437 13 47 25,85 3 43,03 26,04 247 150
1164979438203 17 47 23,37 3 44,86 25,4 40 53
1164979444828 4 48 28,32 3 46,74 25,93 60 86
1164979447671 5 48 28,63 3 41,59 26,65 332 406
1164979450078 6 48 20,48 3 48,51 25,2 26 35
1164979453843 7 48 19,97 3 48,78 25,07 24 36
1164979456640 1 49 18,94 3 48,23 24,58 1 1
1164979462093 8 48 22,96 3 45 25,5 24 34
1164979465171 18 47 23,58 3 42,12 26,3 143 152
1164979469843 19 47 23,78 3 41,79 26,01 87 116
1164979470390 9 48 24,2 3 47,2 25,15 32 45
1164979476156 10 48 23,68 3 47,24 25,8 120 81
1164979478671 20 47 25,43 3 44,98 26,12 65 69
1164979480875 11 48 24,92 3 43,3 25,98 164 148
1164979485546 14 48 21,21 3 47,54 25,27 23 40
1164979488406 2 49 26,26 3 43,23 25,97 91 77
1164979489375 15 48 22,96 3 45,51 25,29 24 34
1164979492625 3 49 22,03 3 46,93 25,62 48 54
1164979494500 16 48 26,26 3 42,66 25,7 36 52
1164979496437 13 48 25,74 3 42,96 26 32 335
1164979498203 17 48 23,37 3 44,76 25,4 16 49
1164979504812 4 49 28,63 3 46,74 25,93 84 73
1164979507671 5 49 28,32 3 41,59 26,64 179 301
1164979510078 6 49 20,48 3 48,51 25,2 27 41
1164979513843 7 49 19,97 3 48,75 25,1 21 34
1164979516656 1 50 18,83 3 48,23 24,58 1 1
1164979522093 8 49 22,96 3 45 25,5 22 36
1164979525156 18 48 23,68 3 41,95 26,26 123 98
1164979529843 19 48 24,09 3 41,69 26,02 116 114
1164979530375 9 49 24,09 3 47,2 25,17 21 32
1164979536156 10 49 23,78 3 47,18 25,8 142 180
1164979538687 20 48 25,33 3 44,71 26,14 42 56
1164979540875 11 49 25,02 3 43,36 25,98 248 308
1164979545546 14 49 21,21 3 46,85 25,26 31 36
1164979548406 2 50 26,26 3 43,22 25,94 75 106
1164979549375 15 49 23,27 3 44,68 25,31 35 50
1164979551031 12 49 27,09 3 43,44 26,07 117 175
1164979552640 3 50 22,03 3 46,86 25,64 73 83
1164979554515 16 49 26,16 3 42,56 25,7 24 35
1164979556453 13 49 25,85 3 42,99 25,96 383 571
1164979558203 17 49 23,68 3 44,89 25,4 43 63
1164979564828 4 50 28,63 3 46,74 25,93 74 104
1164979567687 5 50 28,63 3 41,56 26,65 304 287
1164979570078 6 50 20,48 3 48,54 25,22 19 31
1164979573843 7 50 20,07 3 48,72 25,1 27 32
1164979576656 1 51 19,14 3 48,27 24,59 1 1
1164979582093 8 50 22,96 3 45,1 25,48 27 33
1164979585171 18 49 23,68 3 42,39 26,23 139 157
1164979589875 19 49 24,09 3 41,83 26,05 106 127
1164979590375 9 50 24,09 3 47,23 25,16 27 37
1164979596156 10 50 23,37 3 47,11 25,79 95 139
1164979598687 20 49 25,33 3 44,71 26,14 51 54
1164979600875 11 50 25,02 3 43,23 25,95 167 250
1164979605562 14 50 21,21 3 47,73 25,26 30 46
1164979608406 2 51 26,26 3 43,29 25,95 47 62
